fight_id,fighter_id,round,knockdowns,strikes_att,strikes_succ,head_strikes_att,head_strikes_succ,body_strikes_att,body_strikes_succ,leg_strikes_att,leg_strikes_succ,distance_strikes_att,distance_strikes_succ,ground_strikes_att,ground_strikes_succ,clinch_strikes_att,clinch_strikes_succ,total_strikes_att,total_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time
931fd51ab69fb443,0de720c0f1d4ab9c,3,0,44,11,37,7,3,2,4,2,43,10,0,0,1,1,46,13,0,0,0,0,0:00
931fd51ab69fb443,7026eca45f65377b,1,0,61,36,39,15,7,6,15,15,59,34,0,0,2,2,61,36,0,0,0,0,0:06
931fd51ab69fb443,7026eca45f65377b,2,0,32,19,26,13,4,4,2,2,21,11,11,8,0,0,74,57,1,1,0,0,3:32
931fd51ab69fb443,7026eca45f65377b,3,0,38,27,24,13,9,9,5,5,30,22,2,1,6,4,56,45,6,1,0,0,2:29
9321b3c90ea5ca6c,c41d426cc7326d1b,1,0,54,24,42,18,4,2,8,4,50,21,0,0,4,3,55,25,1,1,0,0,0:04
9321b3c90ea5ca6c,c41d426cc7326d1b,2,0,34,14,26,7,4,4,4,3,29,11,0,0,5,3,43,22,3,1,0,0,1:29
9321b3c90ea5ca6c,c41d426cc7326d1b,3,0,44,18,37,12,1,1,6,5,42,16,0,0,2,2,45,19,0,0,0,0,0:00
9321b3c90ea5ca6c,cd2c4d30c6e13b47,1,0,48,18,35,9,5,4,8,5,45,16,0,0,3,2,48,18,0,0,0,0,0:00
9321b3c90ea5ca6c,cd2c4d30c6e13b47,2,0,45,14,38,9,4,4,3,1,38,9,0,0,7,5,51,20,0,0,0,0,0:28
9321b3c90ea5ca6c,cd2c4d30c6e13b47,3,0,107,40,93,28,10,10,4,2,99,34,0,0,8,6,108,41,0,0,0,0,0:13
93330422e1f2e0be,1fc64507a0cb38cf,1,0,38,16,33,11,3,3,2,2,35,13,0,0,3,3,38,16,0,0,0,0,0:30
93330422e1f2e0be,1fc64507a0cb38cf,2,0,36,13,34,11,1,1,1,1,34,11,0,0,2,2,38,13,2,0,0,0,1:13
93330422e1f2e0be,1fc64507a0cb38cf,3,0,26,10,24,8,2,2,0,0,22,7,0,0,4,3,27,11,3,2,0,0,1:37
93330422e1f2e0be,90da09db03e41748,1,0,57,23,36,6,8,7,13,10,55,22,0,0,2,1,57,23,1,0,0,0,0:02
93330422e1f2e0be,90da09db03e41748,2,1,54,22,38,16,10,0,6,6,50,19,0,0,4,3,56,22,1,0,0,0,0:13
93330422e1f2e0be,90da09db03e41748,3,0,38,15,26,8,9,4,3,3,36,14,0,0,2,1,38,15,4,1,0,0,0:46
933660cfab154f1a,3dd92ff9fb0412b3,1,0,20,4,13,0,5,4,2,0,15,1,0,0,5,3,29,11,3,1,0,0,1:49
933660cfab154f1a,3dd92ff9fb0412b3,2,0,27,11,17,5,7,6,3,0,18,4,0,0,9,7,31,15,1,0,0,0,1:56
933660cfab154f1a,3dd92ff9fb0412b3,3,0,30,7,20,0,8,7,2,0,23,1,0,0,7,6,37,12,3,1,0,0,0:56
933660cfab154f1a,3dd92ff9fb0412b3,4,0,28,5,19,1,6,3,3,1,22,4,0,0,6,1,32,9,1,0,0,0,1:08
933660cfab154f1a,3dd92ff9fb0412b3,5,0,17,9,10,3,5,4,2,2,3,1,0,0,14,8,29,19,4,0,0,0,2:22
933660cfab154f1a,8a304bfd6bf04a57,1,0,25,16,12,5,3,3,10,8,14,9,0,0,11,7,31,21,0,0,0,0,0:13
933660cfab154f1a,8a304bfd6bf04a57,2,0,46,35,20,11,12,11,14,13,27,17,1,1,18,17,51,39,1,0,0,0,0:07
933660cfab154f1a,8a304bfd6bf04a57,3,0,50,32,23,13,14,10,13,9,32,16,0,0,18,16,56,38,0,0,0,0,0:24
933660cfab154f1a,8a304bfd6bf04a57,4,0,45,24,24,10,8,5,13,9,31,12,0,0,14,12,48,27,3,0,0,0,0:07
933660cfab154f1a,8a304bfd6bf04a57,5,0,49,26,30,12,15,12,4,2,16,5,0,0,33,21,62,39,0,0,0,0,0:35
933cf2674503c63d,0052de90691d4a93,1,0,5,4,4,3,1,1,0,0,1,0,4,4,0,0,5,4,1,1,1,0,1:45
933cf2674503c63d,3956bdc8ab2e54b3,1,0,3,1,2,0,0,0,1,1,3,1,0,0,0,0,4,1,0,0,0,0,0:00
934718256f4d082c,7be74a12d7352df2,1,0,24,10,12,0,12,10,0,0,13,0,0,0,11,10,25,11,1,0,0,0,1:41
934718256f4d082c,7be74a12d7352df2,2,0,19,7,15,4,3,2,1,1,12,2,5,4,2,1,32,19,3,1,0,0,2:26
934718256f4d082c,7be74a12d7352df2,3,0,8,5,7,4,0,0,1,1,4,1,4,4,0,0,31,26,1,1,1,0,3:51
934718256f4d082c,f72465a784c1b084,1,0,9,4,8,3,0,0,1,1,9,4,0,0,0,0,10,5,0,0,0,0,0:00
934718256f4d082c,f72465a784c1b084,2,0,8,2,7,1,0,0,1,1,8,2,0,0,0,0,8,2,0,0,0,0,0:00
934718256f4d082c,f72465a784c1b084,3,0,7,4,5,2,1,1,1,1,6,3,1,1,0,0,16,12,0,0,0,0,0:00
934b44ddcb3d95e6,86d9dbe1bfcbade7,1,0,38,20,29,12,7,6,2,2,25,8,0,0,13,12,52,32,0,0,0,0,1:23
934b44ddcb3d95e6,86d9dbe1bfcbade7,2,0,51,18,39,11,8,4,4,3,43,14,0,0,8,4,52,19,1,0,0,0,0:40
934b44ddcb3d95e6,86d9dbe1bfcbade7,3,1,33,11,28,7,1,1,4,3,25,6,6,4,2,1,38,15,0,0,0,0,3:43
934b44ddcb3d95e6,91dac5e69e28d5b5,1,0,33,17,29,15,3,1,1,1,22,11,0,0,11,6,36,18,0,0,0,0,1:47
934b44ddcb3d95e6,91dac5e69e28d5b5,2,0,38,14,33,10,3,2,2,2,35,12,1,1,2,1,44,17,2,1,0,0,0:50
934b44ddcb3d95e6,91dac5e69e28d5b5,3,0,12,2,11,1,0,0,1,1,12,2,0,0,0,0,15,4,0,0,0,0,0:07
934c967872f28b13,a17ad5a5048e8c3f,1,0,10,7,9,6,1,1,0,0,2,0,7,6,1,1,25,21,2,1,0,0,1:15
934c967872f28b13,b69f24c500d783e7,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10,8,0,0,0,0,0:00
93569f4876c20488,1d00756835ca67c9,1,0,43,19,28,6,9,8,6,5,40,17,0,0,3,2,43,19,0,0,0,0,0:00
93569f4876c20488,1d00756835ca67c9,2,0,38,16,23,6,9,6,6,4,38,16,0,0,0,0,39,17,2,1,0,0,0:29
93569f4876c20488,1d00756835ca67c9,3,0,44,22,25,7,10,6,9,9,41,20,0,0,3,2,44,22,5,0,0,0,0:03
93569f4876c20488,2676b28836a5a836,1,0,47,27,22,4,5,4,20,19,46,27,0,0,1,0,47,27,1,0,0,0,0:00
93569f4876c20488,2676b28836a5a836,2,0,62,34,26,2,12,9,24,23,59,32,0,0,3,2,65,37,0,0,0,0,0:00
93569f4876c20488,2676b28836a5a836,3,0,46,25,23,7,12,7,11,11,46,25,0,0,0,0,50,29,0,0,0,0,0:00
935f559ab0521c27,3bad7ef643840f67,1,0,7,1,7,1,0,0,0,0,7,1,0,0,0,0,7,1,0,0,0,0,0:00
935f559ab0521c27,c47df9303d318c67,1,1,40,24,36,20,1,1,3,3,10,6,30,18,0,0,48,31,0,0,0,0,0:33
9360a34eb511a9b4,23459ee7e373b98f,1,0,107,47,93,36,10,7,4,4,104,47,0,0,3,0,111,50,3,0,0,0,0:06
9360a34eb511a9b4,23459ee7e373b98f,2,0,42,14,41,13,1,1,0,0,41,13,0,0,1,1,42,14,0,0,0,0,0:00
9360a34eb511a9b4,b7f38813485745da,1,0,67,35,61,30,3,2,3,3,55,28,0,0,12,7,68,36,2,1,0,0,0:42
9360a34eb511a9b4,b7f38813485745da,2,2,28,21,20,13,1,1,7,7,25,19,1,0,2,2,38,29,0,0,0,0,0:33
9368a80ba62d87e2,9f1641c08cf8fbe2,1,0,4,1,4,1,0,0,0,0,3,0,1,1,0,0,7,4,0,0,2,0,0:00
9368a80ba62d87e2,9f1641c08cf8fbe2,2,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,5,2,1,0,1,0,0:02
9368a80ba62d87e2,c47df9303d318c67,1,0,18,6,14,3,2,2,2,1,9,1,9,5,0,0,45,28,1,1,0,0,4:06
9368a80ba62d87e2,c47df9303d318c67,2,0,15,8,13,6,1,1,1,1,5,0,9,7,1,1,57,44,1,1,1,0,3:22
9379672d351808a3,23a16ebe733e3041,1,0,7,2,6,2,0,0,1,0,7,2,0,0,0,0,7,2,0,0,0,0,0:00
9379672d351808a3,473ce3aa581251a2,1,1,12,5,9,3,0,0,3,2,11,4,1,1,0,0,12,5,0,0,0,0,0:02
938c2c71b84e56ff,4c88a1db5a46c6a4,1,0,30,11,23,5,6,5,1,1,20,3,5,3,5,5,58,32,0,0,0,0,0:05
938c2c71b84e56ff,4c88a1db5a46c6a4,2,0,28,15,14,2,7,7,7,6,25,12,0,0,3,3,33,20,1,0,0,0,0:23
938c2c71b84e56ff,4c88a1db5a46c6a4,3,0,32,17,22,8,6,5,4,4,23,9,4,4,5,4,77,44,2,1,0,0,2:26
938c2c71b84e56ff,5b86d491d63890c5,1,0,24,11,19,7,4,3,1,1,16,4,2,2,6,5,38,23,1,1,0,0,1:53
938c2c71b84e56ff,5b86d491d63890c5,2,0,29,11,23,7,2,1,4,3,24,7,0,0,5,4,35,17,1,0,0,0,0:49
938c2c71b84e56ff,5b86d491d63890c5,3,0,44,25,33,16,9,7,2,2,36,19,0,0,8,6,59,38,1,1,0,0,0:32
93969a7368dc2e14,a495f599e787614f,1,0,22,19,21,18,1,1,0,0,6,3,16,16,0,0,59,55,3,2,0,0,4:19
93969a7368dc2e14,e92901944ce91909,1,0,11,2,9,1,2,1,0,0,11,2,0,0,0,0,20,11,0,0,0,0,0:00
9397493152c0669a,80e6d71e14c1d356,1,0,2,2,1,1,1,1,0,0,0,0,1,1,1,1,11,11,0,0,1,1,1:06
9397493152c0669a,80e6d71e14c1d356,2,0,5,3,4,2,1,1,0,0,3,1,2,2,0,0,9,7,0,0,2,0,0:24
9397493152c0669a,80e6d71e14c1d356,3,0,9,3,9,3,0,0,0,0,5,1,3,1,1,1,9,3,0,0,1,0,0:45
9397493152c0669a,ce6065baef021cf3,1,0,2,1,2,1,0,0,0,0,1,0,1,1,0,0,15,10,3,1,0,0,3:08
9397493152c0669a,ce6065baef021cf3,2,0,7,1,7,1,0,0,0,0,7,1,0,0,0,0,22,16,3,1,0,0,4:07
9397493152c0669a,ce6065baef021cf3,3,0,10,1,10,1,0,0,0,0,9,1,0,0,1,0,10,1,2,1,0,0,0:12
9399c772adc7bcab,546f8599a63c29da,1,0,26,14,17,8,8,6,1,0,10,3,12,10,4,1,63,45,3,1,0,0,4:24
9399c772adc7bcab,546f8599a63c29da,2,0,9,1,8,1,1,0,0,0,7,0,2,1,0,0,44,34,1,0,0,0,0:19
9399c772adc7bcab,546f8599a63c29da,3,0,5,1,5,1,0,0,0,0,4,0,1,1,0,0,55,42,0,0,0,0,0:00
9399c772adc7bcab,81d9df19e255b8b6,1,0,8,4,6,2,2,2,0,0,6,2,1,1,1,1,20,14,0,0,1,0,0:00
9399c772adc7bcab,81d9df19e255b8b6,2,0,16,8,13,5,1,1,2,2,8,1,5,4,3,3,42,31,1,0,0,0,3:52
9399c772adc7bcab,81d9df19e255b8b6,3,0,18,12,12,8,4,4,2,0,3,1,13,9,2,2,46,37,3,2,0,0,4:26
939cc30f07131724,d317a5e2b3f88c5f,1,0,38,14,30,8,4,3,4,3,37,13,0,0,1,1,38,14,0,0,0,0,0:00
939cc30f07131724,d317a5e2b3f88c5f,2,0,25,10,17,3,7,6,1,1,24,9,0,0,1,1,26,11,0,0,0,0,0:00
939cc30f07131724,d317a5e2b3f88c5f,3,0,10,1,8,0,1,0,1,1,9,1,0,0,1,0,10,1,0,0,1,0,0:00
939cc30f07131724,f1b2aa7853d1ed6e,1,0,51,20,42,15,8,4,1,1,50,20,0,0,1,0,51,20,0,0,0,0,0:00
939cc30f07131724,f1b2aa7853d1ed6e,2,0,43,21,36,18,5,2,2,1,41,19,0,0,2,2,69,45,1,0,0,0,1:40
939cc30f07131724,f1b2aa7853d1ed6e,3,0,56,30,49,25,7,5,0,0,32,20,22,9,2,1,96,64,1,1,1,0,3:42
93a081342561d0c3,a4de54ea806fb525,1,0,4,2,1,0,3,2,0,0,2,0,1,1,1,1,6,4,1,1,0,1,1:36
93a081342561d0c3,a4de54ea806fb525,2,0,10,7,5,3,5,4,0,0,3,1,1,1,6,5,11,8,5,3,0,0,2:38
93a081342561d0c3,a4de54ea806fb525,3,0,21,8,17,5,3,2,1,1,9,1,0,0,12,7,23,10,4,3,0,0,2:19
93a081342561d0c3,e7bba7ce4d6c7b07,1,0,15,10,6,3,6,5,3,2,8,3,3,3,4,4,22,15,2,2,0,0,2:38
93a081342561d0c3,e7bba7ce4d6c7b07,2,0,16,13,6,3,10,10,0,0,3,1,1,1,12,11,20,17,1,0,0,2,1:54
93a081342561d0c3,e7bba7ce4d6c7b07,3,0,21,9,15,3,4,4,2,2,12,5,0,0,9,4,26,14,0,0,0,1,1:52
93a1cd50374397c0,12e0fdc606f7e274,1,0,48,19,37,10,4,3,7,6,45,17,0,0,3,2,49,19,0,0,0,0,0:00
93a1cd50374397c0,12e0fdc606f7e274,2,0,15,9,9,4,5,4,1,1,12,6,0,0,3,3,16,10,0,0,1,1,0:30
93a1cd50374397c0,12e0fdc606f7e274,3,0,25,8,21,5,1,1,3,2,22,7,0,0,3,1,29,11,0,0,0,0,1:48
93a1cd50374397c0,ebef46976554f975,1,0,42,18,36,14,5,4,1,0,39,16,0,0,3,2,45,20,3,2,0,0,2:13
93a1cd50374397c0,ebef46976554f975,2,0,10,4,7,2,2,1,1,1,7,2,0,0,3,2,11,4,2,2,1,0,3:17
93a1cd50374397c0,ebef46976554f975,3,0,17,11,12,6,4,4,1,1,14,9,3,2,0,0,21,15,2,0,1,1,0:48
93ac52a9fdca03e1,57ab4d7c0bc09a30,1,0,12,9,10,7,0,0,2,2,7,4,5,5,0,0,48,42,3,3,0,0,3:49
93ac52a9fdca03e1,57ab4d7c0bc09a30,2,0,18,9,13,4,3,3,2,2,11,4,3,2,4,3,24,15,6,2,0,1,2:24
93ac52a9fdca03e1,57ab4d7c0bc09a30,3,0,3,3,3,3,0,0,0,0,0,0,3,3,0,0,5,4,2,1,0,0,3:46
93ac52a9fdca03e1,c96d9178c9ed9e62,1,0,33,14,28,11,3,2,2,1,19,5,11,8,3,1,77,57,0,0,0,0,0:03
93ac52a9fdca03e1,c96d9178c9ed9e62,2,0,44,25,34,17,7,5,3,3,28,15,8,5,8,5,94,74,1,0,0,0,0:16
93ac52a9fdca03e1,c96d9178c9ed9e62,3,0,11,4,10,3,1,1,0,0,5,0,2,2,4,2,28,21,1,1,0,0,0:56
93b7ae1e0f79d100,aa5b4eff51bdc7d1,1,0,43,19,35,12,6,6,2,1,34,11,2,2,7,6,81,49,6,1,0,0,3:43
93b7ae1e0f79d100,aa5b4eff51bdc7d1,2,0,35,8,27,4,8,4,0,0,26,4,0,0,9,4,38,10,2,0,0,0,0:38
93b7ae1e0f79d100,cbb682f5fcc44bfc,1,0,29,15,25,12,3,2,1,1,28,14,0,0,1,1,36,22,0,0,0,0,0:00
93b7ae1e0f79d100,cbb682f5fcc44bfc,2,0,29,15,28,14,1,1,0,0,25,13,0,0,4,2,35,21,0,0,1,1,0:03
93c4b798134c71d4,0ee783aa00e468f0,1,1,11,6,10,5,1,1,0,0,1,1,7,3,3,2,11,6,0,0,0,0,0:07
93c4b798134c71d4,1ccf4e7caff270df,1,0,3,3,0,0,0,0,3,3,3,3,0,0,0,0,3,3,0,0,0,0,0:00
93d5452726f5f364,2f6a993c7f547c13,1,0,18,8,15,7,2,1,1,0,10,3,8,5,0,0,35,21,2,1,0,0,2:58
93d5452726f5f364,2f6a993c7f547c13,2,0,33,17,31,16,1,0,1,1,26,11,6,5,1,1,51,33,7,3,0,0,2:53
93d5452726f5f364,2f6a993c7f547c13,3,0,52,25,48,22,2,1,2,2,45,19,1,1,6,5,73,45,7,2,0,0,2:43
93d5452726f5f364,b4537562f88ac582,1,0,19,3,11,1,3,0,5,2,18,3,1,0,0,0,41,23,0,0,0,0,0:00
93d5452726f5f364,b4537562f88ac582,2,0,35,12,20,3,9,3,6,6,35,12,0,0,0,0,42,19,0,0,0,0,0:00
93d5452726f5f364,b4537562f88ac582,3,0,69,18,51,5,13,9,5,4,64,15,0,0,5,3,75,24,1,0,0,0,0:00
93da91272d4a7ce3,51018a31ddf31eb2,1,0,13,7,7,2,3,3,3,2,13,7,0,0,0,0,13,7,0,0,0,0,0:00
93da91272d4a7ce3,669970f7feba8ecd,1,0,38,25,34,22,2,1,2,2,19,7,19,18,0,0,115,93,1,1,2,0,2:48
93ddc6b233d1956a,5cdf5339728f580d,1,0,21,6,16,3,4,2,1,1,18,4,1,1,2,1,31,14,0,0,0,0,0:00
93ddc6b233d1956a,5cdf5339728f580d,2,0,35,14,26,8,6,3,3,3,27,12,2,0,6,2,49,25,0,0,0,0,0:00
93ddc6b233d1956a,5cdf5339728f580d,3,0,31,17,24,13,6,3,1,1,28,15,0,0,3,2,40,23,0,0,1,0,0:51
93ddc6b233d1956a,dc7927cd622676a7,1,0,23,9,11,2,9,4,3,3,21,7,0,0,2,2,36,14,7,6,0,0,2:14
93ddc6b233d1956a,dc7927cd622676a7,2,0,22,13,10,1,7,7,5,5,16,7,1,1,5,5,28,17,2,2,0,0,1:23
93ddc6b233d1956a,dc7927cd622676a7,3,0,29,18,12,4,15,12,2,2,25,15,1,0,3,3,33,21,2,1,0,0,1:25
93f1b09aa792405e,0ff11cc094e887bc,1,0,65,35,53,24,3,3,9,8,46,23,0,0,19,12,90,58,2,2,0,0,2:28
93f1b09aa792405e,0ff11cc094e887bc,2,0,81,43,55,23,5,3,21,17,72,37,0,0,9,6,82,44,1,0,0,0,0:00
93f1b09aa792405e,0ff11cc094e887bc,3,0,23,10,20,7,0,0,3,3,17,5,0,0,6,5,29,15,2,2,0,0,0:30
93f1b09aa792405e,492b202d2064e7a9,1,0,54,21,43,14,9,5,2,2,47,18,0,0,7,3,56,22,3,1,0,0,0:09
93f1b09aa792405e,492b202d2064e7a9,2,0,95,63,82,53,10,7,3,3,82,53,0,0,13,10,98,66,0,0,0,0,0:11
93f1b09aa792405e,492b202d2064e7a9,3,0,25,12,25,12,0,0,0,0,20,8,0,0,5,4,26,13,0,0,1,0,0:10
93f3e9b9f093ad57,483a953b18d73bb3,1,0,12,12,9,9,0,0,3,3,1,1,9,9,2,2,38,35,6,3,0,0,4:15
93f3e9b9f093ad57,483a953b18d73bb3,2,0,16,7,15,6,1,1,0,0,7,1,1,1,8,5,20,10,6,2,0,0,2:14
93f3e9b9f093ad57,483a953b18d73bb3,3,0,25,10,25,10,0,0,0,0,23,9,1,1,1,0,40,21,3,1,0,1,1:33
93f3e9b9f093ad57,a17ad5a5048e8c3f,1,0,20,14,18,13,2,1,0,0,4,2,7,6,9,6,38,31,0,0,0,0,0:02
93f3e9b9f093ad57,a17ad5a5048e8c3f,2,0,44,21,42,19,2,2,0,0,36,13,0,0,8,8,46,23,0,0,0,0,0:00
93f3e9b9f093ad57,a17ad5a5048e8c3f,3,0,55,22,55,22,0,0,0,0,48,16,7,6,0,0,56,23,1,1,0,0,0:28
93fb6c7e590487f9,8d20d76af3f213ce,1,0,16,12,6,3,4,3,6,6,12,8,0,0,4,4,19,15,1,1,0,0,1:36
93fb6c7e590487f9,8d20d76af3f213ce,2,0,8,5,4,1,0,0,4,4,8,5,0,0,0,0,10,7,1,0,0,0,0:54
93fb6c7e590487f9,972c456ff38b2015,1,0,29,19,26,18,1,0,2,1,12,5,17,14,0,0,52,39,1,1,0,0,2:11
93fb6c7e590487f9,972c456ff38b2015,2,1,34,18,31,16,0,0,3,2,12,5,20,12,2,1,39,21,0,0,0,0,0:56
93ffadd9e41af797,173acb3f920082b8,1,0,60,16,42,6,4,3,14,7,59,15,0,0,1,1,60,16,1,0,0,0,0:00
93ffadd9e41af797,7ea4a9f07df33a45,1,1,79,52,64,39,2,1,13,12,74,48,2,2,3,2,82,54,0,0,0,0,0:02
940701effe1d2b6c,436f970c9ea9169c,1,0,26,12,21,7,4,4,1,1,19,9,7,3,0,0,33,17,0,0,1,1,0:15
940701effe1d2b6c,436f970c9ea9169c,2,0,45,23,34,14,9,7,2,2,37,18,0,0,8,5,45,23,0,0,0,0,0:11
940701effe1d2b6c,436f970c9ea9169c,3,1,39,22,34,17,2,2,3,3,33,17,5,4,1,1,44,27,0,0,0,0,0:24
940701effe1d2b6c,aa171d55d4b5208f,1,1,38,25,30,17,6,6,2,2,20,14,17,10,1,1,86,60,2,0,0,0,3:30
940701effe1d2b6c,aa171d55d4b5208f,2,0,79,53,62,39,14,11,3,3,58,35,12,10,9,8,104,72,3,2,1,0,2:58
940701effe1d2b6c,aa171d55d4b5208f,3,0,39,22,34,17,3,3,2,2,29,12,8,8,2,2,69,47,2,1,0,0,2:12
9422b3caf780a995,2f732dd9210d301f,1,0,23,17,22,16,1,1,0,0,3,1,20,16,0,0,68,62,1,1,0,0,4:30
9422b3caf780a995,2f732dd9210d301f,2,0,36,18,34,16,2,2,0,0,0,0,36,18,0,0,72,53,0,0,0,0,4:44
9422b3caf780a995,2f732dd9210d301f,3,0,16,10,16,10,0,0,0,0,2,0,14,10,0,0,62,51,2,1,0,0,3:27
9422b3caf780a995,9fa3bd637edd9aa2,1,0,8,3,8,3,0,0,0,0,5,1,2,1,1,1,14,9,0,0,0,0,0:00
9422b3caf780a995,9fa3bd637edd9aa2,2,0,3,2,3,2,0,0,0,0,2,1,1,1,0,0,11,10,1,0,0,0,0:00
9422b3caf780a995,9fa3bd637edd9aa2,3,0,16,6,16,6,0,0,0,0,15,5,0,0,1,1,17,7,0,0,0,0,0:00
9433730f95d52fc8,05fa626cb33d15b8,1,0,35,12,18,3,11,5,6,4,35,12,0,0,0,0,39,16,1,1,0,0,2:06
9433730f95d52fc8,05fa626cb33d15b8,2,0,38,15,23,6,6,2,9,7,37,14,0,0,1,1,52,26,1,1,0,0,1:54
9433730f95d52fc8,05fa626cb33d15b8,3,0,30,12,16,1,10,8,4,3,25,8,1,1,4,3,34,15,3,3,0,0,1:20
9433730f95d52fc8,6a740daf1b279661,1,0,45,17,35,11,6,2,4,4,38,11,5,5,2,1,55,22,0,0,0,1,0:00
9433730f95d52fc8,6a740daf1b279661,2,0,43,17,31,11,6,2,6,4,42,17,0,0,1,0,57,24,1,1,0,0,0:02
9433730f95d52fc8,6a740daf1b279661,3,0,39,14,31,9,8,5,0,0,33,10,2,2,4,2,46,20,1,1,0,0,0:43
94371d1af8aab471,5580771f383e141f,1,0,34,16,21,8,4,3,9,5,31,15,0,0,3,1,35,17,0,0,0,0,0:00
94371d1af8aab471,5580771f383e141f,2,0,35,16,26,8,6,5,3,3,33,15,0,0,2,1,37,17,1,0,1,0,0:12
94371d1af8aab471,5580771f383e141f,3,0,31,16,25,11,2,1,4,4,29,15,0,0,2,1,33,17,1,1,0,0,0:28
94371d1af8aab471,ee9ebceabfd16fa7,1,0,35,17,28,11,7,6,0,0,26,11,0,0,9,6,41,23,6,2,0,0,2:11
94371d1af8aab471,ee9ebceabfd16fa7,2,0,37,14,30,9,7,5,0,0,36,13,1,1,0,0,39,16,4,2,0,0,2:32
94371d1af8aab471,ee9ebceabfd16fa7,3,0,38,18,32,13,6,5,0,0,32,12,5,5,1,1,48,27,2,0,0,1,2:24
9443197a9e0a22a2,236a37d96d476164,1,0,11,5,6,1,0,0,5,4,2,0,3,1,6,4,33,25,4,2,0,0,4:38
9443197a9e0a22a2,236a37d96d476164,2,0,28,19,12,4,8,8,8,7,1,0,27,19,0,0,56,42,1,1,0,0,4:43
9443197a9e0a22a2,236a37d96d476164,3,0,8,7,7,6,1,1,0,0,1,0,7,7,0,0,21,20,1,1,2,0,2:38
9443197a9e0a22a2,dc5a6b2fdb27e7dc,1,0,2,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0:00
9443197a9e0a22a2,dc5a6b2fdb27e7dc,2,0,3,2,3,2,0,0,0,0,1,0,2,2,0,0,10,7,0,0,0,0,0:00
9443197a9e0a22a2,dc5a6b2fdb27e7dc,3,0,5,1,3,0,0,0,2,1,5,1,0,0,0,0,7,3,0,0,0,0,0:00
9444cfe0c7c0f6a7,00e11b5c8b7bfeeb,1,0,41,18,21,3,7,4,13,11,41,18,0,0,0,0,41,18,0,0,0,0,0:00
9444cfe0c7c0f6a7,00e11b5c8b7bfeeb,2,0,51,17,40,10,8,6,3,1,50,16,0,0,1,1,51,17,0,0,0,0,0:00
9444cfe0c7c0f6a7,00e11b5c8b7bfeeb,3,0,27,10,26,9,0,0,1,1,27,10,0,0,0,0,27,10,0,0,0,0,0:00
9444cfe0c7c0f6a7,f77c68bb4be8516d,1,0,27,10,15,3,4,1,8,6,27,10,0,0,0,0,27,10,0,0,0,0,0:00
9444cfe0c7c0f6a7,f77c68bb4be8516d,2,0,46,24,30,13,11,7,5,4,28,11,0,0,18,13,53,31,0,0,0,0,0:06
9444cfe0c7c0f6a7,f77c68bb4be8516d,3,1,19,11,15,7,2,2,2,2,18,10,1,1,0,0,19,11,0,0,0,0,0:02
9450f80c9fab4da1,dd37fd509af89f15,1,1,30,23,29,22,0,0,1,1,6,3,24,20,0,0,38,31,1,1,1,0,3:37
9450f80c9fab4da1,fb1538b46877a695,1,0,2,1,1,0,1,1,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0:00
94541dd979e0b4bd,294aa73dbf37d281,1,0,47,22,33,13,9,5,5,4,46,21,0,0,1,1,48,23,1,0,0,0,0:12
94541dd979e0b4bd,294aa73dbf37d281,2,1,26,20,24,18,1,1,1,1,5,3,21,17,0,0,29,22,1,0,0,0,0:11
94541dd979e0b4bd,7f6ed67d3ed3c036,1,0,57,24,46,16,7,5,4,3,57,24,0,0,0,0,58,25,0,0,0,0,0:12
94541dd979e0b4bd,7f6ed67d3ed3c036,2,0,6,4,6,4,0,0,0,0,5,3,0,0,1,1,10,6,1,1,3,0,2:23
94560d1dc6248347,26e3f3928b1891d9,1,0,46,22,27,9,10,8,9,5,35,15,0,0,11,7,50,25,0,0,0,0,1:20
94560d1dc6248347,26e3f3928b1891d9,2,0,49,15,27,7,9,3,13,5,44,13,0,0,5,2,49,15,0,0,0,0,0:02
94560d1dc6248347,26e3f3928b1891d9,3,0,71,18,48,4,15,9,8,5,66,15,0,0,5,3,71,18,0,0,0,0,0:08
94560d1dc6248347,7559395ad833c074,1,0,48,21,34,12,4,2,10,7,29,10,0,0,19,11,67,37,0,0,0,0,0:05
94560d1dc6248347,7559395ad833c074,2,0,48,23,26,9,4,4,18,10,44,21,0,0,4,2,48,23,0,0,0,0,0:00
94560d1dc6248347,7559395ad833c074,3,0,47,17,31,10,4,2,12,5,44,16,0,0,3,1,47,17,0,0,0,0,0:00
94608c62dd497366,36fbaa49a09ff997,1,0,19,8,16,5,2,2,1,1,15,4,0,0,4,4,23,12,1,1,0,0,0:43
94608c62dd497366,36fbaa49a09ff997,2,0,28,12,23,8,2,1,3,3,26,10,0,0,2,2,28,12,0,0,0,0,0:36
94608c62dd497366,36fbaa49a09ff997,3,0,36,10,32,7,1,0,3,3,36,10,0,0,0,0,36,10,0,0,0,0,0:10
94608c62dd497366,f797f0c57a83353e,1,0,32,19,20,8,5,4,7,7,16,9,10,6,6,4,36,23,2,1,1,0,1:29
