fight_id,event_id,referee,fighter_1,fighter_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,time_format,scores_1,scores_2
e8196de20c4a969a,85d905f7c4f5a1af,John McCarthy,f57a8a52ca401ed9,d814f5192e58fb2f,f57a8a52ca401ed9,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,4:40,3 Rnd (5-5-5),,
1f9ac1648b8e501e,865aa315ea62c511,Dan Miragliotta,4c7781da8c6cae93,1c86754617d9813a,4c7781da8c6cae93,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,81
244357514dd89bd6,865aa315ea62c511,Kevin MacDonald,7ff97850e8c32bda,13a0275fa13c4d26,7ff97850e8c32bda,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,78
252074c8554bf30d,865aa315ea62c511,Todd Ronald Anderson,634e2fb70bde3fd5,1d239d571e342453,1d239d571e342453,5,T,Women's Featherweight,F,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),141,144
8b8f9485214f9e48,865aa315ea62c511,Todd Ronald Anderson,029eaff01e6bb8f0,d1941565abf50b16,029eaff01e6bb8f0,3,F,Lightweight,M,Decision,Majority,3,5:00,3 Rnd (5-5-5),87,83
c4174e22cb22622c,865aa315ea62c511,Yves Lavigne,814ff3018127e8fc,64360e618823a8e4,814ff3018127e8fc,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
ced241b99eab5f22,865aa315ea62c511,Dan Miragliotta,7a703c565ccaa18f,c80095f6092271a7,7a703c565ccaa18f,3,F,Middleweight,M,Submission,Kimura On Ground,1,3:41,3 Rnd (5-5-5),,
d29750cee389a0b9,865aa315ea62c511,Yves Lavigne,1f454354805b6f75,b1a3e0aca758b322,1f454354805b6f75,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
ddd9e64d97b095f9,865aa315ea62c511,Kevin MacDonald,6fb1ba67bef41b37,275aca31f61ba28c,275aca31f61ba28c,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),77,90
f680e6ebe3bdfe3e,865aa315ea62c511,Yves Lavigne,c6aee362c7a7d482,b1b0729d27936f2f,b1b0729d27936f2f,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
febea68b205f6273,865aa315ea62c511,Dan Miragliotta,5aedf14771ca82d2,7c3c48cf54a2848e,5aedf14771ca82d2,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
42d09ca167ecae07,86e388ed20761ad9,John McCarthy,f7a7f7118d4b01b6,f77c68bb4be8516d,f77c68bb4be8516d,5,F,Middleweight,M,KO/TKO,Elbows to Head From Half Guard,3,1:38,5 Rnd (5-5-5-5-5),,
5b51610a9c8c88ef,86e388ed20761ad9,Jorge Alonso,52e76bb4b3e852f3,8cad40a75e5c97f5,52e76bb4b3e852f3,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:37,3 Rnd (5-5-5),,
665e9a25c5d8c17f,86e388ed20761ad9,James Warring,6e92eb1242b46636,57bad6a84230f0c9,57bad6a84230f0c9,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:43,3 Rnd (5-5-5),,
72d6996a60856b5f,86e388ed20761ad9,John McCarthy,ed209f6618c82e41,938ad489fb7a1f31,ed209f6618c82e41,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
7ad6511fb5fb28a4,86e388ed20761ad9,James Warring,dea070ed4a2a8281,e023fa2e648ea0f1,dea070ed4a2a8281,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,0:29,3 Rnd (5-5-5),,
87b0475688168a42,86e388ed20761ad9,Herb Dean,6d1bffff14897645,9450848a71d53776,9450848a71d53776,3,F,Welterweight,M,KO/TKO,Punches to Head In Clinch,2,3:07,3 Rnd (5-5-5),,
913d6763b570d060,86e388ed20761ad9,John McCarthy,8a9c6c4301f6d088,2525a853486ee670,2525a853486ee670,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
babfd62f1d4a43a8,86e388ed20761ad9,Jorge Alonso,159da492e000afbf,2ff2e6e5abea3e53,159da492e000afbf,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
fd80d6d9f4e54387,86e388ed20761ad9,Herb Dean,57b10fca4f9c9a7a,e82d5f54daa85a7e,57b10fca4f9c9a7a,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
0987b3f785e26d1c,8753e125f4499816,Mark Smith,e132d47bd9efbbe0,5580771f383e141f,e132d47bd9efbbe0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:50,3 Rnd (5-5-5),,
0daf776bd222daad,8753e125f4499816,Mark Smith,efc67b07eed39794,e94085e821bd81de,e94085e821bd81de,3,F,Women's Strawweight,F,Decision,Majority,3,5:00,3 Rnd (5-5-5),82,86
1ceab8fa45996f51,8753e125f4499816,Dan Miragliotta,7a5e8c94a86f9895,8eb046f83e82bf26,8eb046f83e82bf26,3,F,Heavyweight,M,Decision,Unanimous,3,1:38,3 Rnd (5-5-5),81,90
2e94ee4b9f5fddea,8753e125f4499816,Chris Tognoni,cc8c623cca88f54f,fdbefee0827e1567,cc8c623cca88f54f,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
4f6e7159e77d4215,8753e125f4499816,Herb Dean,b8bbdeff718dbb7d,cd2e5a390821fb48,b8bbdeff718dbb7d,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,78
559031e51ced0b53,8753e125f4499816,Mark Smith,49ee5024966efc0d,1497e735d9f2560a,49ee5024966efc0d,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
6d4b6224f26572f9,8753e125f4499816,Herb Dean,6d4b63c767106d3a,b1b0729d27936f2f,b1b0729d27936f2f,5,F,Welterweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),139,146
74c58b9d638c5eaa,8753e125f4499816,Herb Dean,7cbf7c78d3b34218,6a8928652fc01bee,7cbf7c78d3b34218,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,2,0:33,3 Rnd (5-5-5),,
7c5fc3fc7be4a997,8753e125f4499816,Mark Smith,82d4c957649faf9b,33efaf2d0941cfcf,33efaf2d0941cfcf,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,4:39,3 Rnd (5-5-5),,
a0a120c50d93f70a,8753e125f4499816,Dan Miragliotta,4126a78111c0855a,684d3aee255a3d09,4126a78111c0855a,3,F,Middleweight,M,Decision,Unanimous,3,3:56,3 Rnd (5-5-5),87,81
b09f8cd4cbd7ba56,8753e125f4499816,Dan Miragliotta,cc7040fe76f0ef91,5da33b8fbfa5ee95,cc7040fe76f0ef91,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,3,3:21,3 Rnd (5-5-5),,
c20e6697335c3b3d,8753e125f4499816,Chris Tognoni,2eeaefbfc7f9fcff,91dac5e69e28d5b5,91dac5e69e28d5b5,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
eac46cfead228e11,8753e125f4499816,Chris Tognoni,ac026518a9b4dc0f,cfc3e7bb44685289,ac026518a9b4dc0f,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
fb7ebdda8658fa05,8753e125f4499816,Chris Tognoni,1897b7b913736a7c,35b3772629e27a49,1897b7b913736a7c,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,0:47,3 Rnd (5-5-5),,
040f9c9b470f3e6b,8788beb528894f33,Josh Rosenthal,ef7fa30364cbe7f2,3c0437fbeda06962,ef7fa30364cbe7f2,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
0583a3d402bed6e4,8788beb528894f33,Josh Rosenthal,73c7cfa551289285,f57a8a52ca401ed9,f57a8a52ca401ed9,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,87
1a28928b8d7b4c11,8788beb528894f33,Steve Mazzagatti,e4277e87a789d687,5abf827d62f98fee,5abf827d62f98fee,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
332432834ece3bc7,8788beb528894f33,Kim Winslow,0b64d0fed453ef7f,a8ea84cbe1655f0a,0b64d0fed453ef7f,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
3ce9fb5e3bdee7b0,8788beb528894f33,Kim Winslow,fa315e6c77eee106,a08d909a5be6f410,fa315e6c77eee106,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
8aefe4de7a490de6,8788beb528894f33,Steve Mazzagatti,20205040232ed0f3,4304992c2acc187b,4304992c2acc187b,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,2:45,3 Rnd (5-5-5),,
9574c1ed9ad25816,8788beb528894f33,Steve Mazzagatti,c32fb8c0f6471a4d,3f7c14c7eca7195d,3f7c14c7eca7195d,3,F,Heavyweight,M,KO/TKO,Punches to Head From Back Control,3,1:30,3 Rnd (5-5-5),,
baf123a5b5fc674c,8788beb528894f33,Josh Rosenthal,22aa91e402d0fe1f,a66395395b5f1394,22aa91e402d0fe1f,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,78
ce05150d524a1829,8788beb528894f33,Herb Dean,1eacf73d6a0055dc,ba280572acfba13f,1eacf73d6a0055dc,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,83
f141416b02a31f4e,8788beb528894f33,Herb Dean,5f87a5c00b3d17ed,1d00756835ca67c9,1d00756835ca67c9,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:22,3 Rnd (5-5-5),,
f19a56ecc6c150e3,8788beb528894f33,Herb Dean,6c2030e0a143a94b,3591d0d5d382a381,3591d0d5d382a381,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),80,90
0489b42ac0ab6d4b,883922e5cd6d8473,Herb Dean,147e70aa6cc48cfc,f626118b6da0e020,f626118b6da0e020,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
0730c4e6fb247fa1,883922e5cd6d8473,Chris Tognoni,d156513a19acf856,2f181c0467965b98,2f181c0467965b98,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,2,2:10,3 Rnd (5-5-5),,
1765fc442ea03873,883922e5cd6d8473,Mark Smith,dee294e9717012c2,2526be54e6a0e62a,dee294e9717012c2,3,F,Flyweight,M,KO/TKO,"to    
      Arm Injury",1,1:22,3 Rnd (5-5-5),,
208c5dc52ccfd47a,883922e5cd6d8473,Mark Smith,902ec2cc48c8ae8a,b93c06d09d1c4ac0,902ec2cc48c8ae8a,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
342779192b116314,883922e5cd6d8473,Chris Tognoni,5f3805dda9661cba,8e382b585a92affe,8e382b585a92affe,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,2:15,3 Rnd (5-5-5),,
4b67a1875390e7ad,883922e5cd6d8473,Herb Dean,0a1942069c9ad6b6,0d8011111be000b2,0d8011111be000b2,5,F,Middleweight,M,Decision,Split,5,5:00,5 Rnd (5-5-5-5-5),140,145
673ed36fa5c12d5f,883922e5cd6d8473,Mark Smith,4c2d90e335e6df19,a78a87d8c2bbb1cb,4c2d90e335e6df19,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,81
6b4c2cc27855506a,883922e5cd6d8473,Mike Beltran,01afe0916a40c7c5,a53d30163304aa6e,01afe0916a40c7c5,3,F,Welterweight,M,KO/TKO,"Kick to Head At Distance
      Wheel kick",1,4:10,3 Rnd (5-5-5),,
84ebbad426d25713,883922e5cd6d8473,Chris Tognoni,2c9d00968f818270,5bf31a46becc1204,2c9d00968f818270,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
ace166f26c2ac2e8,883922e5cd6d8473,Mark Smith,64facb6cc564262d,12585614e0ed2626,12585614e0ed2626,3,F,Middleweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),84,87
c816a969cb001168,883922e5cd6d8473,Mike Beltran,46e0d677f91bacc0,5fa2974cbd18e05c,5fa2974cbd18e05c,3,F,Bantamweight,M,Submission,Arm Triangle From Half Guard,3,1:38,3 Rnd (5-5-5),,
e82f15afac3dac93,883922e5cd6d8473,Mike Beltran,41e83a89929d1327,687c15b2eddfaa63,41e83a89929d1327,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,1,2:57,3 Rnd (5-5-5),,
f9ab966e63968c15,883922e5cd6d8473,Herb Dean,c68c68efaa5ca6ef,8e9eb3fc86db0f7d,c68c68efaa5ca6ef,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,0:16,3 Rnd (5-5-5),,
1b204fc28bb023e6,885e7f70dcac0007,Marc Goddard,369ea36e450ae62a,009c4420727149ea,369ea36e450ae62a,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
1e8c33b1917fe1b7,885e7f70dcac0007,Daniel Movahedi,75353550928a7921,dee294e9717012c2,75353550928a7921,3,F,Flyweight,M,Submission,Armbar From Back Control,3,4:26,3 Rnd (5-5-5),,
1f0d4572e0facbea,885e7f70dcac0007,Marc Goddard,cb696ebfb6598724,c849740a3ff51931,cb696ebfb6598724,5,T,Bantamweight,M,KO/TKO,Punches to Head From Back Control,2,3:44,5 Rnd (5-5-5-5-5),,
25f3e4fa781c1c8a,885e7f70dcac0007,Jason Herzog,e872e9a9a902c045,34ff304266360297,34ff304266360297,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
2d36e2c10ee349fe,885e7f70dcac0007,Daniel Movahedi,ea7e5bc78d9de658,4126a78111c0855a,4126a78111c0855a,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
4011cdf1f182804c,885e7f70dcac0007,Lukasz Bosacki,351c4ec637380ad5,2eeaefbfc7f9fcff,351c4ec637380ad5,3,F,Women's Bantamweight,F,Decision,Majority,3,5:00,3 Rnd (5-5-5),86,82
523815acf1bb2420,885e7f70dcac0007,Jason Herzog,07225ba28ae309b6,275aca31f61ba28c,275aca31f61ba28c,5,T,Lightweight,M,Submission,Arm Triangle From Side Control,2,3:16,5 Rnd (5-5-5-5-5),,
5c3c4bcc6c746ca0,885e7f70dcac0007,Jason Herzog,d661ce4da776fc20,b50a426a33da0012,b50a426a33da0012,3,F,Bantamweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
69f39e5d959311b1,885e7f70dcac0007,Daniel Movahedi,08af939f41b5a57b,72db2a14ffa73ece,08af939f41b5a57b,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,82
cea6760d7bfbe19b,885e7f70dcac0007,Lukasz Bosacki,029e1293e609fd74,684d3aee255a3d09,029e1293e609fd74,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
d325a1483d78ae75,885e7f70dcac0007,Lukasz Bosacki,b1b0729d27936f2f,45f7cb591c3ab00b,b1b0729d27936f2f,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,4:47,3 Rnd (5-5-5),,
f4d8266a42a41dff,885e7f70dcac0007,Marc Goddard,0845c81e37d3bcb3,1091d4d957141094,1091d4d957141094,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,88
062816ff1b591bbb,88a9bc81271ccd89,Steve Perceval,6b5b9be990774f0e,2721bb808bb2523c,2721bb808bb2523c,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
0f461c4ddf70eff9,88a9bc81271ccd89,Marc Goddard,2b93ebd9f5417ad2,cb46dface0e28a2c,2b93ebd9f5417ad2,3,F,Middleweight,M,KO/TKO,Punches to Head In Clinch,2,1:54,3 Rnd (5-5-5),,
2dd864ec1a1a4031,88a9bc81271ccd89,Leon Roberts,896c322f56b8be5a,5f87a5c00b3d17ed,5f87a5c00b3d17ed,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,89
5b6796a9194d339b,88a9bc81271ccd89,Steve Perceval,c23e3d4875340d8d,02500fb9fd79a974,c23e3d4875340d8d,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:48,3 Rnd (5-5-5),,
6ac1478baeddaae8,88a9bc81271ccd89,John Sharp,eef9b891edbd4604,df05aa15b2d66f57,eef9b891edbd4604,3,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,2,1:41,3 Rnd (5-5-5),,
72372c31dee3cadc,88a9bc81271ccd89,Herb Dean,4f732e58ed907eff,f34312c2ccfa0e00,4f732e58ed907eff,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
76e6177c401f2176,88a9bc81271ccd89,John Sharp,6c2030e0a143a94b,7339d340aa2889cb,7339d340aa2889cb,3,F,Middleweight,M,Submission,Rear Naked Choke,1,1:35,3 Rnd (5-5-5),,
ae07b35f2797242e,88a9bc81271ccd89,Leon Roberts,b13da0b1a3aed3e7,7c35f869033901ae,b13da0b1a3aed3e7,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
d5e7fe1f5035505c,88a9bc81271ccd89,Steve Perceval,32ba186f4b0e3267,91acd6910b802a9e,32ba186f4b0e3267,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
e4b5f0358ce7bad4,88a9bc81271ccd89,John Sharp,2adb11835acd815b,4b4753d19489297f,4b4753d19489297f,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,2:45,3 Rnd (5-5-5),,
f825e17e7a1332cd,88a9bc81271ccd89,Herb Dean,73c7cfa551289285,6f018c039b4d5d80,Draw,3,F,Welterweight,M,Decision,Majority,3,5:00,3 Rnd (5-5-5),84,85
fec8b9760d6bb235,88a9bc81271ccd89,Marc Goddard,3c6976f8182d9527,f5431394fb284bb9,3c6976f8182d9527,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,4:27,3 Rnd (5-5-5),,
2ff09ddaa2b78cc4,896c322f56b8be5a,Dan Miragliotta,63def5a5662a6917,c32fb8c0f6471a4d,63def5a5662a6917,3,F,Heavyweight,M,KO/TKO,"Punches to Head At Distance
      Submission - Eye Injury",3,2:00,3 Rnd (5-5-5),,
329a097e0b53daac,896c322f56b8be5a,Kerry Hatley,6a2f7c151031653d,dc0f07928009a127,6a2f7c151031653d,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
42a7d576dc207e63,896c322f56b8be5a,Don Turnage,d1941565abf50b16,6085ceb59087514b,d1941565abf50b16,3,F,Lightweight,M,KO/TKO,"to    
      Shoulder Injury",2,0:48,3 Rnd (5-5-5),,
656e1040e6e007b2,896c322f56b8be5a,Yves Lavigne,83fd97284f4bb4a4,282fa667ff9c51ed,83fd97284f4bb4a4,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:36,3 Rnd (5-5-5),,
7b06e7f2b34d24b8,896c322f56b8be5a,Dan Miragliotta,5b5307450405abf0,3dc3022232b79c7a,5b5307450405abf0,3,F,Welterweight,M,Submission,Arm Triangle From Half Guard,2,1:09,3 Rnd (5-5-5),,
92ea4999f99f55fd,896c322f56b8be5a,Kerry Hatley,6fb1ba67bef41b37,15b1b21cd743d652,6fb1ba67bef41b37,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
a2da03d9c25b49e5,896c322f56b8be5a,Leon Roberts,679a9054e2815943,1fd4fbdcc67de844,679a9054e2815943,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:03,3 Rnd (5-5-5),,
acfa3a3c0d09bb57,896c322f56b8be5a,Yves Lavigne,23725c826c481e7f,8b69839f3555a67b,23725c826c481e7f,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,2:31,3 Rnd (5-5-5),,
b272e9a4ed7a1b23,896c322f56b8be5a,Dan Miragliotta,20205040232ed0f3,e0ec3c3b6b611f7e,20205040232ed0f3,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:26,3 Rnd (5-5-5),,
d359fe8a99250f64,896c322f56b8be5a,Don Turnage,a08d909a5be6f410,497ba5b12a4bfc47,a08d909a5be6f410,3,F,Light Heavyweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),87,84
e314474cb6a7a65c,896c322f56b8be5a,Leon Roberts,ccdd90bd1fc7dab6,53278852bcd91e11,ccdd90bd1fc7dab6,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
ec271393bc31ab72,896c322f56b8be5a,Yves Lavigne,0ee783aa00e468f0,d897897060f10a3a,0ee783aa00e468f0,3,F,Catch Weight,M,KO/TKO,Punch to Head On Ground,1,3:02,3 Rnd (5-5-5),,
fd61b04ee64f7f20,896c322f56b8be5a,Leon Roberts,dd37fd509af89f15,d2d37e8eeb3abc8d,dd37fd509af89f15,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:25,3 Rnd (5-5-5),,
02f5621f480ad1d4,898337ef520fe4d3,Jason Herzog,18968f97ad34f15c,751de04455cfaac0,751de04455cfaac0,3,F,Featherweight,M,KO/TKO,Elbow to Head At Distance,2,2:49,3 Rnd (5-5-5),,
08244974cf39ae38,898337ef520fe4d3,Keith Peterson,d9c6f19f958643e9,40093d1d2d78394e,d9c6f19f958643e9,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,74
3f810c3433dddb80,898337ef520fe4d3,Jason Herzog,6d4b63c767106d3a,d8da10db80131bec,6d4b63c767106d3a,3,F,Welterweight,M,TKO - Doctor's Stoppage,,3,3:37,3 Rnd (5-5-5),,
4e77cc2c8d604241,898337ef520fe4d3,Keith Peterson,056c493bbd76a918,10f3ba6cd2f44a97,056c493bbd76a918,5,T,Bantamweight,M,KO/TKO,Knee to Head At Distance,2,4:58,5 Rnd (5-5-5-5-5),,
593f3b051aa82b0f,898337ef520fe4d3,Herb Dean,98c23cb6da5b3352,492b202d2064e7a9,98c23cb6da5b3352,3,F,Heavyweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
b70dfff154b135bf,898337ef520fe4d3,Dan Miragliotta,a67f5afa8d6a1b80,d156513a19acf856,a67f5afa8d6a1b80,3,F,Light Heavyweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
b9abcce29378e5cc,898337ef520fe4d3,Keith Peterson,cbb682f5fcc44bfc,1d00756835ca67c9,cbb682f5fcc44bfc,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
d395828f5cb045a5,898337ef520fe4d3,Herb Dean,22a92d7f62195791,9e8f6c728eb01124,9e8f6c728eb01124,5,T,Lightweight,M,KO/TKO,Punch to Head At Distance,5,3:39,5 Rnd (5-5-5-5-5),,
f0d4652f8edfbe6d,898337ef520fe4d3,Herb Dean,85073dbd1be65ed9,1eff7bc0f815b270,85073dbd1be65ed9,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
f2520dd5457ab293,898337ef520fe4d3,Dan Miragliotta,d910665038efc639,eb04b9d31e938edb,d910665038efc639,3,F,Women's Strawweight,F,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
fcfaa28ed6888088,898337ef520fe4d3,Dan Miragliotta,8d03ce87ca14e778,2cd428e9606856fd,8d03ce87ca14e778,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:20,3 Rnd (5-5-5),,
0b9cd718d7e329e8,899eaba48fa864a6,Jason Herzog,523fa774700d7d3f,cdb96af67d096b1e,cdb96af67d096b1e,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
1685eecc7ef37fb5,899eaba48fa864a6,Chris Tognoni,bd532e9a2b93870c,f2b3f4ef3f780168,f2b3f4ef3f780168,3,F,Women's Bantamweight,F,KO/TKO,Knee to Body In Clinch,2,3:06,3 Rnd (5-5-5),,
188e6416157e5a1f,899eaba48fa864a6,Keith Peterson,d3f5d33d61cd00c9,1d239d571e342453,d3f5d33d61cd00c9,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
1f7566c90343a680,899eaba48fa864a6,Jason Herzog,e4ba58725825412d,ffd3224638c01b57,ffd3224638c01b57,3,F,Bantamweight,M,Submission,Guillotine Choke After Drop to Guard,2,4:59,3 Rnd (5-5-5),,
32375b4435fea5e6,899eaba48fa864a6,Keith Peterson,5b03b61f9d90125e,e0c6edcb5b5d0b90,e0c6edcb5b5d0b90,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
3ce96bb0c69b39be,899eaba48fa864a6,Mark Smith,2f181c0467965b98,5442f1bc4b47eaf3,2f181c0467965b98,5,F,Middleweight,M,Decision,Split,5,5:00,5 Rnd (5-5-5-5-5),144,141
3cf5e0ebb5f8322c,899eaba48fa864a6,Mark Smith,a817e238b2747404,64d47ef881a437a4,64d47ef881a437a4,3,F,Middleweight,M,KO/TKO,Elbows to Head In Clinch,2,2:13,3 Rnd (5-5-5),,
47f8812a335b6ce9,899eaba48fa864a6,Keith Peterson,0bc697c5936a2d0a,b39f7a6c2be17ee8,b39f7a6c2be17ee8,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),81,90
5c3b8819dbe98114,899eaba48fa864a6,Chris Tognoni,f7be1db194e03d7e,f264ba50b007f39e,f264ba50b007f39e,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,88
6ff21ea2c75c48ed,899eaba48fa864a6,Chris Tognoni,e4a47b07044ddd72,de45aaae23dfa392,e4a47b07044ddd72,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,3:34,3 Rnd (5-5-5),,
9c22ddb8d8fc1838,899eaba48fa864a6,Jason Herzog,262a7d06203657e6,29af297d9f1de0f8,29af297d9f1de0f8,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
ff5a8078ea85bbc7,899eaba48fa864a6,Mark Smith,f5779a2303ed76ec,0c25d0a5e8cdbf19,0c25d0a5e8cdbf19,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
23865dfc8361ac62,89a407032911e27e,Kevin Sataki,ec0dcceace7d25a3,6fd953151d981979,6fd953151d981979,3,F,Women's Flyweight,F,KO/TKO,Elbows to Head From Back Control,2,4:49,3 Rnd (5-5-5),,
293c5f4c9aca5c54,89a407032911e27e,Thomas Fan,c68c68efaa5ca6ef,0d65c432720accb9,0d65c432720accb9,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,4:16,3 Rnd (5-5-5),,
48231fbd1af53674,89a407032911e27e,Kevin Sataki,148bb103cfbf123e,1effd880e1f1bb30,1effd880e1f1bb30,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,4:16,3 Rnd (5-5-5),,
5531317352862978,89a407032911e27e,Thomas Fan,669970f7feba8ecd,f7467152fd9f18a2,669970f7feba8ecd,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
